1	Column1	NewCol1	START	MID	STOP
467	associate in Science for transfer Degree: 	associate in Science for transfer Degree: Administration of Justice 	1	0	0
468	Administration of Justice 	Administration of Justice 	0	0	0
469	Program Description 	Program Description 	0	0	0
470	The Administration of Justice program provides 	The Administration of Justice program provides 	0	0	0
471	professional education and training for students 	professional education and training for students 	0	0	0
472	in Law Enforcement, Investigations, Contemporary 	in Law Enforcement, Investigations, Contemporary 	0	0	0
473	Police Technologies, and Correctional Technologies. 	Police Technologies, and Correctional Technologies. 	0	0	0
474	Specialized seminars and intensifed course oferings 	Specialized seminars and intensifed course oferings 	0	0	0
475	are designed to meet all current training mandated 	are designed to meet all current training mandated 	0	0	0
476	and prescribed by law. The program ofers weekend, 	and prescribed by law. The program ofers weekend, 	0	0	0
477	morning, afternoon, night classes and online classes 	morning, afternoon, night classes and online classes 	0	0	0
478	to accommodate student needs. Students who 	to accommodate student needs. Students who 	0	0	0
479	meet the academic requirements may obtain an 	meet the academic requirements may obtain an 	0	0	0
480	Associate of Science degree or select from a variety 	Associate of Science degree or select from a variety 	0	0	0
481	of Certifcates of Performance and Certifcates of 	of Certifcates of Performance and Certifcates of 	0	0	0
482	Achievement. The program is also designed to 	Achievement. The program is also designed to 	0	0	0
483	enhance general knowledge of the Administration of 	enhance general knowledge of the Administration of 	0	0	0
484	Justice System for the community at large. 	Justice System for the community at large. 	0	0	0
485	140 San Diego MiraMar College • 2017–2018 	140 San Diego MiraMar College • 2017–2018 	0	0	0
486			0	0	0
487	Program learning outcomes 	Program learning outcomes 	0	0	0
488	Students who complete the Administration of Justice 	Students who complete the Administration of Justice 	0	0	0
489	program will be able to: 	program will be able to: 	0	0	0
490	• 	• 	0	0	0
491	Understand the three parts of the criminal justice 	Understand the three parts of the criminal justice 	0	0	0
492	system and how they interrelate. 	system and how they interrelate. 	0	0	0
493	• 	• 	0	0	0
494	Demonstrate knowledge of the California Penal 	Demonstrate knowledge of the California Penal 	0	0	0
495	Code, the California Commission on Peace 	Code, the California Commission on Peace 	0	0	0
496	Ofcer Standards and Training regulations and 	Ofcer Standards and Training regulations and 	0	0	0
497	appropriate department policies and procedures. 	appropriate department policies and procedures. 	0	0	0
498	• 	• 	0	0	0
499	Relate knowledge from several employment 	Relate knowledge from several employment 	0	0	0
500	areas such as pre-employment testing, physical 	areas such as pre-employment testing, physical 	0	0	0
501	requirements, psychological evaluations and 	requirements, psychological evaluations and 	0	0	0
502	social factors. 	social factors. 	0	0	0
503	• 	• 	0	0	0
504	Use information of crime scene management and 	Use information of crime scene management and 	0	0	0
505	investigation, forensics analysis and information 	investigation, forensics analysis and information 	0	0	0
506	technology to conduct rudimentary criminal 	technology to conduct rudimentary criminal 	0	0	0
507	investigations. 	investigations. 	0	0	0
508	• 	• 	0	0	0
509	Analyze and evaluate the role of criminal 	Analyze and evaluate the role of criminal 	0	0	0
510	sanctions in recidivism rates and the 	sanctions in recidivism rates and the 	0	0	0
511	rehabilitation process of ofenders. 	rehabilitation process of ofenders. 	0	0	0
512	career options 	career options 	0	0	0
513	The following list is a small sample of the variety 	The following list is a small sample of the variety 	0	0	0
514	of city, county, state and federal career options 	of city, county, state and federal career options 	0	0	0
515	available for the Administration of Justice major: 	available for the Administration of Justice major: 	0	0	0
516	• 	• 	0	0	0
517	Arson investigator 	Arson investigator 	0	0	0
518	• 	• 	0	0	0
519	Border Patrol ofcer 	Border Patrol ofcer 	0	0	0
520	• 	• 	0	0	0
521	Communications ofcer 	Communications ofcer 	0	0	0
522	• 	• 	0	0	0
523	Community service ofcer 	Community service ofcer 	0	0	0
524	• 	• 	0	0	0
525	Correctional ofcer 	Correctional ofcer 	0	0	0
526	• 	• 	0	0	0
527	Court Clerk 	Court Clerk 	0	0	0
528	• 	• 	0	0	0
529	Crime prevention specialist 	Crime prevention specialist 	0	0	0
530	• 	• 	0	0	0
531	Customs agent 	Customs agent 	0	0	0
532	• 	• 	0	0	0
533	Deputy Sherif 	Deputy Sherif 	0	0	0
534	• 	• 	0	0	0
535	Evidence technician 	Evidence technician 	0	0	0
536	• 	• 	0	0	0
537	Marshal 	Marshal 	0	0	0
538	• 	• 	0	0	0
539	Parking enforcement 	Parking enforcement 	0	0	0
540	• 	• 	0	0	0
541	Parole ofcer 	Parole ofcer 	0	0	0
542	• 	• 	0	0	0
543	Police ofcer 	Police ofcer 	0	0	0
544	• 	• 	0	0	0
545	Postal inspector 	Postal inspector 	0	0	0
546	• 	• 	0	0	0
547	Private and industrial security ofcer 	Private and industrial security ofcer 	0	0	0
548	• 	• 	0	0	0
549	Probation ofcer 	Probation ofcer 	0	0	0
550	transfer Information 	transfer Information 	0	0	0
551	Common university majors related to the feld of 	Common university majors related to the feld of 	0	0	0
552	Administration of Justice include: 	Administration of Justice include: 	0	0	0
553	• 	• 	0	0	0
554	Criminal Justice 	Criminal Justice 	0	0	0
555	• 	• 	0	0	0
556	Law 	Law 	0	0	0
557	• 	• 	0	0	0
558	Public Administration 	Public Administration 	0	0	0
559	Students who plan to transfer to a four-year college 	Students who plan to transfer to a four-year college 	0	0	0
560	or university in this discipline should consult with a 	or university in this discipline should consult with a 	0	0	0
561	counselor or visit the Transfer Center to determine 	counselor or visit the Transfer Center to determine 	0	0	0
562	the appropriate major preparation courses for 	the appropriate major preparation courses for 	0	0	0
563	their specifc transfer institution and major. More 	their specifc transfer institution and major. More 	0	0	0
564	information on transfer programs and procedures is 	information on transfer programs and procedures is 	0	0	0
565	available in the Transfer Guide section of the catalog. 	available in the Transfer Guide section of the catalog. 	0	0	0
566	Faculty ofce telephone/Email 	Faculty ofce telephone/Email 	0	0	0
567	David A-224D 619-388-7924 	David A-224D 619-388-7924 	0	0	0
568	Mehlhof dmehlhof@sdccd.edu 	Mehlhof dmehlhof@sdccd.edu 	0	0	0
569	Scott Moller A-224B 619-388-7455 	Scott Moller A-224B 619-388-7455 	0	0	0
570	smoller@sdccd.edu 	smoller@sdccd.edu 	0	0	0
571	Jordan Omens A-224C 619-388-7454 	Jordan Omens A-224C 619-388-7454 	0	0	0
572	jomens@sdccd.edu 	jomens@sdccd.edu 	0	0	0
573	certifcate of Performance: 	certifcate of Performance: 	0	0	0
574	P.c. 832 laws of arrest* 	P.c. 832 laws of arrest* 	0	0	0
575	courses: Units 	courses: Units 	0	0	0
576	ADJU 357A 832 PC Laws of Arrest 1 	ADJU 357A 832 PC Laws of Arrest 1 	0	0	0
577	total Units = 1 	total Units = 1 	0	0	3
578	certifcate of Performance: 	certifcate of Performance: 	0	0	0
579	P.c. 832 laws of arrest - Firearms* 	P.c. 832 laws of arrest - Firearms* 	0	0	0
580	courses: Units 	courses: Units 	0	0	0
581	ADJU 357B 832 PC Firearms 0.5 	ADJU 357B 832 PC Firearms 0.5 	0	0	0
582	total Units = 0.5 	total Units = 0.5 	0	0	3
583	certifcate of Performance: 	certifcate of Performance: 	0	0	0
584	transportation Security* 	transportation Security* 	0	0	0
585	The Certifcate of Performance in Transportation 	The Certifcate of Performance in Transportation 	0	0	0
586	Security is intended for students employed or 	Security is intended for students employed or 	0	0	0
587	seeking employment with the Department of 	seeking employment with the Department of 	0	0	0
588	Homeland Security as well as anyone interested in 	Homeland Security as well as anyone interested in 	0	0	0
589	the feld of transportation security. 	the feld of transportation security. 	0	0	0
590	courses: Units 	courses: Units 	0	0	0
591	HSEC 100 Introduction to Homeland Security 3 	HSEC 100 Introduction to Homeland Security 3 	0	0	0
592	HSEC 110 Intelligence Analysis and Security 	HSEC 110 Intelligence Analysis and Security 	0	0	0
593	Management 3 	Management 3 	0	0	0
594	HSEC 120 Transportation and Border Security 3 	HSEC 120 Transportation and Border Security 3 	0	0	0
595	total Units = 9 	total Units = 9 	0	0	3
596	administration of Justice 	administration of Justice 	0	0	0
597	San Diego MiraMar College • 2017–2018 141 	San Diego MiraMar College • 2017–2018 141 	0	0	0
598			0	0	0
599	*A Certifcate of Performance is a departmental 	*A Certifcate of Performance is a departmental 	0	0	0
600	award that does not appear on the student’s 	award that does not appear on the student’s 	0	0	0
601	transcript. All courses must be completed within the 	transcript. All courses must be completed within the 	0	0	0
602	San Diego Community College District. 	San Diego Community College District. 	0	0	0
603	Certifcates of Achievement available for the 	Certifcates of Achievement available for the 	0	0	0
604	working professional or pre-employment student. 	working professional or pre-employment student. 	0	0	0
605	certifcate of achievement: 	certifcate of achievement: 	0	0	0
606	administration of Justice 	administration of Justice 	0	0	0
607	advanced trafc accident Investigation 	advanced trafc accident Investigation 	0	0	0
608	courses Required for the Major: Units 	courses Required for the Major: Units 	0	2	0
609	ADJU 381 POST Certifed Regional Academy 	ADJU 381 POST Certifed Regional Academy 	0	0	0
610	Module 1 15 	Module 1 15 	0	0	0
611	ADJU 382 POST Certifed Regional Academy 	ADJU 382 POST Certifed Regional Academy 	0	0	0
612	Module 2 4.5 	Module 2 4.5 	0	0	0
613	ADJU 383 P.O.S.T. Certifed Regional Academy 	ADJU 383 P.O.S.T. Certifed Regional Academy 	0	0	0
614	Module 3 2 	Module 3 2 	0	0	0
615	ADJU 384 POST Certifed Regional Academy 	ADJU 384 POST Certifed Regional Academy 	0	0	0
616	Module 4 4 	Module 4 4 	0	0	0
617	ADJU 322A Basic Trafc Accident Investigation 1 	ADJU 322A Basic Trafc Accident Investigation 1 	0	0	0
618	ADJU 304A Intermediate Trafc Accident 	ADJU 304A Intermediate Trafc Accident 	0	0	0
619	ADJU 305A 	ADJU 305A 	0	0	0
620	ADJU 332A 	ADJU 332A 	0	0	0
621	ADJU 366 	ADJU 366 	0	0	0
622	ADJU 367 	ADJU 367 	0	0	0
623	Investigation 	Investigation 	0	0	0
624	Advanced Trafc Accident 	Advanced Trafc Accident 	0	0	0
625	Investigation 	Investigation 	0	0	0
626	POST Certifed Driving Under the 	POST Certifed Driving Under the 	0	0	0
627	Infuence Course 	Infuence Course 	0	0	0
628	Radar-Laser Operator (LIDAR) 	Radar-Laser Operator (LIDAR) 	0	0	0
629	Trafc Collision Computer Aided 	Trafc Collision Computer Aided 	0	0	0
630	Diagramming 	Diagramming 	0	0	0
631	0.5	0.5	0	0	0
632	1.5	1.5	0	0	0
633	0.5	0.5	0	0	0
634	0.2	0.2	0	0	0
635	0.5	0.5	0	0	0
636	total Units = 29.7 	total Units = 29.7 	0	0	3
637	certifcate of achievement: 	certifcate of achievement: 	0	0	0
638	administration of Justice 	administration of Justice 	0	0	0
639	contemporary Police technologies 	contemporary Police technologies 	0	0	0
640	courses Required for the Major: Units 	courses Required for the Major: Units 	0	2	0
641	ADJU 381 POST Certifed Regional Academy 	ADJU 381 POST Certifed Regional Academy 	0	0	0
642	Module 1 15 	Module 1 15 	0	0	0
643	ADJU 382 POST Certifed Regional Academy 	ADJU 382 POST Certifed Regional Academy 	0	0	0
644	Module 2 4.5 	Module 2 4.5 	0	0	0
645	ADJU 383 P.O.S.T. Certifed Regional Academy 	ADJU 383 P.O.S.T. Certifed Regional Academy 	0	0	0
646	Module 3 2 	Module 3 2 	0	0	0
647	ADJU 384 POST Certifed Regional Academy 	ADJU 384 POST Certifed Regional Academy 	0	0	0
648	Module 4 4 	Module 4 4 	0	0	0
649	Select 9 units from the following: 	Select 9 units from the following: 	0	0	0
650	ADJU 160 Criminal Law II 3 	ADJU 160 Criminal Law II 3 	0	0	0
651	ADJU 161 Juvenile Procedures 3 	ADJU 161 Juvenile Procedures 3 	0	0	0
652	ADJU 180 Drug Abuse and Law Enforcement 3 	ADJU 180 Drug Abuse and Law Enforcement 3 	0	0	0
653	ADJU 182 Street Gangs and Law Enforcement 3 	ADJU 182 Street Gangs and Law Enforcement 3 	0	0	0
654	ADJU 201 California Criminal Procedures 3 	ADJU 201 California Criminal Procedures 3 	0	0	0
655	ADJU 210 Rules of Evidence 	ADJU 210 Rules of Evidence 	0	0	0
656	ADJU 230 Constitutional Law I 	ADJU 230 Constitutional Law I 	0	0	0
657	total Units = 34.5 	total Units = 34.5 	0	0	3
658	certifcate of achievement: 	certifcate of achievement: 	0	0	0
659	administration of Justice 	administration of Justice 	0	0	0
660	correctional technologies 	correctional technologies 	0	0	0
661	courses Required for the Major: Units 	courses Required for the Major: Units 	0	2	0
662	ADJU 101 Introduction to Administration of 	ADJU 101 Introduction to Administration of 	0	0	0
663	Justice 	Justice 	0	0	0
664	ADJU 102 Criminal Law I 3 	ADJU 102 Criminal Law I 3 	0	0	0
665	ADJU 161 Juvenile Procedures 3 	ADJU 161 Juvenile Procedures 3 	0	0	0
666	ADJU 162 Criminal Investigation 3 	ADJU 162 Criminal Investigation 3 	0	0	0
667	ADJU 167 Report Writing 3 	ADJU 167 Report Writing 3 	0	0	0
668	ADJU 201 California Criminal Procedures 3 	ADJU 201 California Criminal Procedures 3 	0	0	0
669	ADJU 323A S.T.C. Certifed Corrections Ofcer 	ADJU 323A S.T.C. Certifed Corrections Ofcer 	0	0	0
670	Core Course 11.5 	Core Course 11.5 	0	0	0
671	total Units = 29.5 	total Units = 29.5 	0	0	3
672	certifcate of achievement: 	certifcate of achievement: 	0	0	0
673	administration of Justice 	administration of Justice 	0	0	0
674	Investigations Specialization 	Investigations Specialization 	0	0	0
675	courses Required for the Major: Units 	courses Required for the Major: Units 	0	2	0
676	ADJU 101 Introduction to Administration of 	ADJU 101 Introduction to Administration of 	0	0	0
677	Justice 3 	Justice 3 	0	0	0
678	ADJU 102 Criminal Law I 3 	ADJU 102 Criminal Law I 3 	0	0	0
679	ADJU 106 Diversity and Community Relations 3 	ADJU 106 Diversity and Community Relations 3 	0	0	0
680	ADJU 160 Criminal Law II 3 	ADJU 160 Criminal Law II 3 	0	0	0
681	ADJU 161 Juvenile Procedures 3 	ADJU 161 Juvenile Procedures 3 	0	0	0
682	ADJU 162 Criminal Investigation 3 	ADJU 162 Criminal Investigation 3 	0	0	0
683	ADJU 167 Report Writing 3 	ADJU 167 Report Writing 3 	0	0	0
684	ADJU 201 California Criminal Procedures 3 	ADJU 201 California Criminal Procedures 3 	0	0	0
685	ADJU 210 Rules of Evidence 3 	ADJU 210 Rules of Evidence 3 	0	0	0
686	ADJU 220 Law Enforcement Forensics 3 	ADJU 220 Law Enforcement Forensics 3 	0	0	0
687	Select 3 units from the following: 	Select 3 units from the following: 	0	0	0
688	ADJU 180 Drug Abuse and Law Enforcement 3 	ADJU 180 Drug Abuse and Law Enforcement 3 	0	0	0
689	ADJU 182 Street Gangs and Law Enforcement 3 	ADJU 182 Street Gangs and Law Enforcement 3 	0	0	0
690	ADJU 230 Constitutional Law I 3 	ADJU 230 Constitutional Law I 3 	0	0	0
691	total Units = 33 	total Units = 33 	0	0	3
692	certifcate of achievement: 	certifcate of achievement: 	0	0	0
693	administration of Justice 	administration of Justice 	0	0	0
694	law Enforcement 	law Enforcement 	0	0	0
695	courses Required for the Major: Units 	courses Required for the Major: Units 	0	2	0
696	ADJU 101 Introduction to Administration of 	ADJU 101 Introduction to Administration of 	0	0	0
697	Justice 	Justice 	0	0	0
698	ADJU 102 Criminal Law I 	ADJU 102 Criminal Law I 	0	0	0
699	ADJU 106 Diversity and Community Relations 	ADJU 106 Diversity and Community Relations 	0	0	0
700	142 San Diego MiraMar College • 2017–2018 	142 San Diego MiraMar College • 2017–2018 	0	0	0
701			0	0	0
702	ADJU 160 Criminal Law II 3 	ADJU 160 Criminal Law II 3 	0	0	0
703	ADJU 161 Juvenile Procedures 3 	ADJU 161 Juvenile Procedures 3 	0	0	0
704	ADJU 167 Report Writing 3 	ADJU 167 Report Writing 3 	0	0	0
